id,google_id,name,rating,price_level,vicinity,latitude,longitude
4031,ChIJ0aWQjL2o2EcR0k0EdYL0mqU,"Inspired London | Grimsby Grove",0,NULL,"7 Grimsby Grove, London",51.5006523,0.0708446
4032,ChIJsaMv7r2o2EcRF28O5lta2Ww,"Quality City Apartments",0,NULL,"401 Fishguard Way, Royal Docks, London",51.5000763,0.0711643
4033,ChIJdxS7iuqm2EcROcmPvfCAH3w,"St. GEORGIO HOTEL",3.6,NULL,"454 Cranbrook Road, Ilford",51.5770187,0.0681004
4034,ChIJp1jW-O2m2EcRl8X1JliPFKk,"Park Hotel",2.9,NULL,"327 Cranbrook Road, Ilford",51.5676308,0.0649667
4035,ChIJCV1pysKm2EcR3Kn-walpXkc,"Travelodge London Ilford Gants Hill Hotel",2.8,NULL,"The Beehive, Beehive Lane, Gants Hill, Ilford",51.5771332,0.0591159
4036,ChIJCzVXlOqm2EcRMkpJSkGftEc,"Apartment Gants Hill - Parham Drive",0,NULL,"Flat 13, Gateway Court, 5-7 Parham Drive, Ilford",51.5769653,0.0688930
4037,ChIJ37bboemm2EcRsAQUKBYgWvU,"Mitkadem Day Centre",0,NULL,"39 Clarence Avenue, Ilford",51.5757828,0.0630870
4038,ChIJB95mFumm2EcRH-7yXD1sJCU,"The Beehive Guesthouse",3.4,NULL,"28 Beehive Lane, Ilford",51.5734901,0.0638319
4046,ChIJuUJ1X0oHdkgRpLYE_zJkkok,"Kirkdale Hotel",3,NULL,"Saint Peter's Road, Croydon",51.3656235,-0.0960523
4085,ChIJg_WqFEW72EcR3gitVlI6gjU,"Gidea Park Hotel",4.2,NULL,"115 Gidea Close, Romford",51.5874557,0.2022316
4086,ChIJk246zk672EcRsO73_97M9J0,"Repton Private Hotel",0,NULL,"18 Repton Drive, Romford",51.5835037,0.1965386
4087,ChIJS8-iYT-72EcRMNoZjjjXAmg,"Drill Hotel",4.1,NULL,"Brentwood Road, Romford",51.5778084,0.2080629
4088,ChIJUf-elUG72EcRMZkhgCoPA0M,Mexico-Rentals.Co.UK,0,NULL,"9 Squirrels Heath Lane, Romford",51.5814552,0.2094493
4089,ChIJKYoKPWq72EcREMpNOEPPkNo,"Dreywood Court",0,NULL,"53 Squirrels Heath Lane, Romford",51.5825233,0.2137150
4090,ChIJ2ZzNvU-72EcRWquYYIkBBhk,"The Cedars",0,NULL,"71 Main Rd, Romford",51.5867844,0.1986914
4094,ChIJF4GAuFgBdkgR0TBYr7b24a4,"Revenue by Design Ltd",0,NULL,"102 Great Brownings, London",51.4295998,-0.0768530
4104,ChIJdW0mVVkFdkgRn8B9kl59j3A,"MEININGER Hotel London Hyde Park",4.1,NULL,"65-67 Queen's Gate, London",51.4955215,-0.1795902
4106,ChIJKSDtn10FdkgRPbUAQKJlQ7U,"Eden Plaza Kensington",3.2,NULL,"68-69 Queen's Gate, London",51.4951057,-0.1792092
4108,ChIJw-SVrV0FdkgR2uT-ja2A_98,"54 Boutique Hotel",4.4,NULL,"54 Queen's Gate, London",51.4963074,-0.1796217
4109,ChIJO6vgkWcFdkgRjLCrLkS_3ak,"The Kensington Hotel",4.5,NULL,"109 - 113 Queen's Gate, South Kensington, London",51.4925079,-0.1781671
4111,ChIJQR96b1wFdkgR0oDVONTkGaM,"The Queen's Gate Hotel",4,NULL,"31-34 Queen's Gate, London",51.4982643,-0.1798931
4119,ChIJMVEiS1wFdkgRI_WXif77uag,"Grange Strathmore Hotel",4.1,NULL,"41 Queen's Gate Gardens, London",51.4958191,-0.1813958
4120,ChIJFSZeB1kFdkgRTixgFHqP13g,"Baglioni Hotel London",4.7,NULL,"60 Hyde Park Gate, London",51.5017509,-0.1848508
4121,ChIJF7D4wF4FdkgRe7feuP1mF-w,"Citadines South Kensington London",3.9,NULL,"35A Gloucester Road, London",51.4977798,-0.1835107
4126,ChIJ98briVgFdkgRExQBXgYNBY4,"The Milestone Hotel",4.6,NULL,"1 Kensington Court, London",51.5020905,-0.1867904
4132,ChIJM2jO1fcPdkgRQYyjKA0s4OE,"Best Western Seraphine Kensington Garden",3.9,NULL,"9 Kensington High Street, London",51.5022163,-0.1879738
4134,ChIJtbE8C2kFdkgRyEp13FFucVI,"Sydney House Chelsea",4.1,NULL,"9-11 Sydney Street, London",51.4912949,-0.1720050
4136,ChIJkUNmiEEFdkgRP2VcGWbshrM,"The Rembrandt",4,NULL,"11 Thurloe Place, London",51.4959984,-0.1703169
4138,ChIJRbfOpWcFdkgR8oKJDVdKGFk,"DoubleTree by Hilton Hotel London - Kensington",4.1,NULL,"100 Queen's Gate, London",51.4925385,-0.1786844
4139,ChIJQS2Xh2cFdkgRAGcWdZ3UvEw,Adria,0,NULL,"88 Queen's Gate, London",51.4936600,-0.1789360
4140,ChIJz1y33_cPdkgRP3ghYOpJYoI,"Royal Garden Hotel",4.4,NULL,"2-24 Kensington High Street, London",51.5026627,-0.1880830
4142,ChIJce4gD2gFdkgRoJ_ksh-b_Fw,"Number Sixteen",4.8,NULL,"16 Sumner Place, London",51.4930801,-0.1755455
4143,ChIJzQBYp0IFdkgRVp2-Rljxid0,"Brompton Hotel",2.7,NULL,"30 Old Brompton Road, London",51.4936409,-0.1753171
4147,ChIJs_3Eg0MFdkgRhCCYc3RReo8,"Beit Hall",4,NULL,"2 Prince Consort Road, London",51.4999390,-0.1780609
4149,ChIJtXvcQ10FdkgRY0B3rKmBl2s,"Gainsborough Hotel",3,NULL,"7-11 Queensberry Place, London",51.4948463,-0.1773277
4155,ChIJ7UAemVsFdkgRhWS94AiTJVc,"The Gore Hotel",4,NULL,"190 Queen's Gate, London",51.5002251,-0.1797397
4157,ChIJz3Dw35sQdkgR26B8j8EXDRk,"Hotel Unique",3.7,NULL,"911 Finchley Road, London",51.5726662,-0.1957964
4159,ChIJr3qT-JgQdkgR8T_U9eWz4Qg,"Central Hotel",3.8,NULL,"35 Hoop Lane, London",51.5757065,-0.1973068
4160,ChIJDxyLo5AQdkgR3L6-eBbJHzs,"Martel Guest House",4.4,NULL,"27 The Ridgeway, London",51.5712776,-0.2001782
4161,ChIJVSuNb5wQdkgRMsOVkzd5UJM,"Anchor Guest House /Hotel",4.3,NULL,"10 West Heath Drive, London",51.5706100,-0.1935240
4164,ChIJc1WZvpkQdkgRqmKDfcUZqys,"Rainbow Homes",0,NULL,"23 Hoop Lane, London",51.5742264,-0.1984289
4165,ChIJ3Rtj46IQdkgRAJPqtGrGUXo,"Clifton Guest House",0,NULL,"23 Clifton Gardens, London",51.5802155,-0.1980898
4167,ChIJBf-UbJwQdkgRMOfxAhItN0g,"Villa Dei Fiori",0,NULL,"38 North End Road, London, Barnet",51.5711861,-0.1933991
4168,ChIJm7PxG5oQdkgRam4CznrhwqE,"Serviced Apartment Summit",0,NULL,"10-14 Accommodation Road, London",51.5723228,-0.1991878
4171,ChIJ6_vvZ9APdkgRpWrR8Mt3Lzg,"Abbey Hotel",3.8,NULL,"23 Wood Lane, Shepherds Bush, London",51.5063286,-0.2248277
4172,ChIJAY2uZcMPdkgRBv3GmEHUCOM,"K West Hotel & Spa",4.1,NULL,"Richmond Way, London",51.5026207,-0.2172146
4173,ChIJAcou8ckPdkgR1n796GCeR3c,"Adria Hotel",4.3,NULL,"44-46 Glenthorne Road, London",51.4945602,-0.2287593
4174,ChIJeRSLCMYPdkgRoxWujTExazY,"Comfotel Grn",3.7,NULL,"120 Shepherds Bush Rd, London",51.4988441,-0.2224237
4175,ChIJhaGclcUPdkgRDVFyaiq3UDs,"Pearl Hotel London",3.4,NULL,"49 Shepherds Bush Road, London",51.5006065,-0.2217390
4176,ChIJZ9pzJ8UPdkgRn46ont0RtTY,"Hotel ibis London Shepherds Bush",4.1,NULL,"3-5 Rockley Road, London",51.5034370,-0.2200781
4177,ChIJOwuhOd0PdkgRssDoYjoX7gA,"Hilton London Kensington",3.6,NULL,"179-199 Holland Park Avenue, London",51.5048561,-0.2143470
4178,ChIJ27evotoPdkgRNf0m0lbkLao,"Holland Park Hotel",3.8,NULL,"26 Aldine Street, London",51.5057793,-0.2225221
4179,ChIJByCf4MUPdkgRnf7QU0BIiLk,"Hotel 65",3.1,NULL,"65 Shepherds Bush Road, London",51.4993515,-0.2218819
4180,ChIJEaVdW8UPdkgRQBtKG8OqRWI,"Grantly Hotel",3.7,NULL,"50-51 Shepherd's Bush Green, London",51.5032730,-0.2225823
4181,ChIJueCWJsYPdkgRaElmL6Wp1_4,"Brook Green Hotel",3.9,NULL,"170 Shepherds Bush Road, London",51.4972649,-0.2229749
4182,ChIJWYdyEcYPdkgRNPvTey7jwqs,"Star Hotel Bed & Breakfast",4.5,NULL,"97-99 Shepherds Bush Road, London",51.4981842,-0.2222086
4184,ChIJGYtZssQPdkgRV5l4nJ8QCgs,"St Christopher's Inn Shepherd's Bush",3.5,NULL,"13-15 Shepherd's Bush Green, London",51.5041389,-0.2181410
4185,ChIJW8-DPcYPdkgRhscMgX0kmg4,"Saba Hotel",3.1,NULL,"101 Shepherds Bush Road, London",51.4980545,-0.2221352
4187,ChIJW8-DPcYPdkgRRsKXxdn9WLQ,"Royal Guest House",3.8,NULL,"Shepherds Bush, 47 Hammersmith Londres W6 7LU",51.5006599,-0.2217358
4188,ChIJZZShvcUPdkgR-ICpZyM9tYU,"Sapphire Hotel London",3.4,NULL,"35 Shepherds Bush Road, London",51.5009995,-0.2217678
4189,ChIJ08aENNsPdkgRcE1qZEMLo-s,"W12 Rooms",4.4,NULL,"54 Uxbridge Road, London",51.5044746,-0.2192084
4190,ChIJW2aRo9oPdkgRn5xxdz0Tf28,"Holland Park Grove Hotel",0,NULL,"3 Aldine Street, London",51.5052261,-0.2227838
4191,ChIJ-Zb38M8PdkgR23SKYSnD-Q0,"Dorsett Shepherds Bush, London",4.3,NULL,"58 Shepherd's Bush Green, London",51.5039597,-0.2247151
4192,ChIJuc2BosUPdkgRqmFdi1X4aiE,"Hotel Balkan",3,NULL,"33 Shepherds Bush Road, London",51.5010452,-0.2217090
4193,ChIJSSmfCcYPdkgR6_dnbQ_OiiM,"Hotel Orlando",4,NULL,"83 Shepherds Bush Road, London",51.4987183,-0.2220493
4194,ChIJFTJYfskPdkgRHy28NpfPFFI,"Eden Luxury Apartments",0,NULL,"Southerton Road, London",51.4965973,-0.2289562
4195,ChIJ6YJ2GskPdkgR4j-rUOvqxVs,"London Grove Hotel",0,NULL,"102 Hammersmith Grove, London",51.4971809,-0.2269078
4196,ChIJAy_d1c0PdkgRV8xMGMq7qtc,"West London Holiday",0,NULL,"104 Goldhawk Rd, London",51.5019341,-0.2292751
4197,ChIJ9aOnRs0PdkgRvyQe2jIV_d8,"West London Holidays",0,NULL,"Different locations around Shepherds Bush & Hammersmith, London",51.5032692,-0.2340267
4198,ChIJ_dgTDMYPdkgRMlnEMwLRCI8,"Golden Strand Hotel",2.7,NULL,"85 Shepherds Bush Road, London",51.4986572,-0.2221627
4199,ChIJWX9PIMYPdkgR-mxPGcPQNhE,"CityGate Hammersmith",0,NULL,"9 Barb Mews, Kensington",51.4976006,-0.2231099
4200,ChIJAcou8ckPdkgRhEoEU1Wtj1o,"Premier West",3.3,NULL,"28-34 Glenthorne Road, London",51.4946136,-0.2283156
4201,ChIJ2yzw8MkPdkgRm_48n99MbA0,"Modern Apartment West London",0,NULL,"63-75 Glenthorne Road, London",51.4945335,-0.2286048
4202,ChIJ94PkccoPdkgRq7I0lKYvFJg,"SACO Hammersmith",0,NULL,"63-75 Glenthorne Road, London",51.4941444,-0.2311121
4203,ChIJhaGclcUPdkgRspx7fTYE2o0,"Plaza Hotel",2.8,NULL,"53 Shepherds Bush Road, London",51.5005302,-0.2217902
4204,ChIJg_mk-NYPdkgRGOZh8zTdG_I,"The Queens Hostel",0,NULL,"The Queens Tavern, 121 South Africa Road, London",51.5104446,-0.2303105
4205,ChIJreqkRMUPdkgRFMhy_Ru8L88,"Her Majesty Hotel",4.3,NULL,"49 Shepherd's Bush Green, London",51.5033417,-0.2224863
4206,ChIJAcou8ckPdkgRToBj62fHJU4,"Aviva Studios",4.7,NULL,"42 Glenthorne Road, London",51.4945679,-0.2286449
4207,ChIJuc2BosUPdkgRTnVzpupwb4c,"Euro Hotel",3.7,NULL,"31 Shepherds Bush Rd, Hammersmith",51.5011826,-0.2217851
4208,ChIJPYtaP8kPdkgR0OgTwc_QeJg,"Lamington Serviced Apartments",4.5,NULL,"109 Hammersmith Grove, London",51.4979744,-0.2277378
4209,ChIJoyO28ckPdkgRdvWEdUM-UNc,"SO Sienna",3,NULL,"38-40 Glenthorne Road, London",51.4945831,-0.2283210
4210,ChIJl8vIGMYPdkgRWNMpqHjxA1s,"Lagrange Holidays",0,NULL,"168 Shepherds Bush Road, London",51.4973717,-0.2228570
4212,ChIJTR6JqCwOdkgRkyDxvLsjmOE,"93 Ormiston Grove",0,NULL,"93 Ormiston Grove, London",51.5093346,-0.2358051
4213,ChIJVf-OvcUPdkgRwGjer2TsvcA,"Windsor Guest House",4,NULL,"43 Shepherds Bush Road, London",51.5008125,-0.2217187
4214,ChIJZZShvcUPdkgR8CiqXHJTPzk,"Rex Hotel London",0,NULL,"49 Shepherds Bush Road, London",51.5006065,-0.2217391
4215,ChIJjUdQvs4PdkgR_SIS_AIYJxU,"Hammersmith Hotel",0,NULL,"186 Hammersmith Grove, London",51.4995422,-0.2278548
4216,ChIJgeVaDMYPdkgR2__YUecnUD4,"Hotel Sergul",4.2,NULL,"87 Shepherds Bush Road, London",51.4985924,-0.2220668
4217,ChIJGzWHBcYPdkgRmeYTSsM7zco,"The Grampians",0,NULL,"Shepherds Bush Road, London",51.5025597,-0.2226040
4218,ChIJKTkCGMwPdkgRhVREx_SiWC8,"Underwood House",0,NULL,"Sycamore Gardens, London",51.5006409,-0.2297586
4219,ChIJuQ4bfckPdkgRI2CucBwDIyk,"Hammersmith Central",0,NULL,"Southerton Road, Kensington",51.4969330,-0.2289790
4220,ChIJZZShvcUPdkgRmlKA3zMvyEo,"Royal Guest House",3.5,NULL,"105 Shepherds Bush Road, Hammersmith",51.4979820,-0.2222494
4222,ChIJ__2QPcMPdkgRQRRwb7nmN6Q,"Britt Lintner",0,NULL,"3 Hansard Mews, London",51.5030365,-0.2154392
4223,ChIJgeVaDMYPdkgRg9LvQPDKM4o,"Hellenic Hotel Ltd",0,NULL,"77-79 Shepherds Bush Road, London",51.4988136,-0.2220527
4224,ChIJmVseUM4PdkgRCzd5qxt9hBw,marriott,0,NULL,"54 Goldhawk Road, London",51.5025101,-0.2270156
4225,ChIJ9aSfRM8PdkgRvOjSVVWQnQk,"Melrose Gardens Bed & Breakfast",0,NULL,"Melrose Gardens, London",51.5000229,-0.2237990
4226,ChIJl9QQudEPdkgROi1wTks_K9M,"Westfield Hostel",0,NULL,"218 Uxbridge Road, London",51.5058060,-0.2272490
4227,ChIJ9eiYvcUPdkgRQ_w6QpjPKac,"Royal London Hotel",3.3,NULL,"43 Shepherds Bush Road, London",51.5008125,-0.2217187
4228,ChIJD9z50tEPdkgRfulCjrfTRbI,"Shepherd's Bush Boutique",3.8,NULL,"11/12 Poplar Mews, London",51.5058022,-0.2260640
4229,ChIJSfpTFckPdkgROryjVZpGMAs,Lamington,0,NULL,"109 Hammersmith Grove, London",51.4980507,-0.2276457
4230,ChIJo7OC4sUPdkgRrqoxhsdTI-M,"Comfotel Blue",3.2,NULL,"114 Shepherds Bush Road, London",51.4990425,-0.2224383
4231,ChIJu4dTjCsbdkgRhOmEopZ4xuY,"The Rathbone Hotel",3.9,NULL,"30 Rathbone Street, London",51.5186958,-0.1355260
4291,ChIJZThGJy-k2EcRMbljD8dgZ6A,"O'Gradys Guesthouse",4.1,NULL,"699 High Road, Ilford",51.5650139,0.1011843
4292,ChIJXVEfITGk2EcRfLKWRt1toqI,"Roop B&B",0,NULL,"Roop B&B, 34 Goodmayes Lane, Goodmayes",51.5608406,0.1092670
4293,ChIJFc5b6Tuk2EcRw2_GK0j9bes,"Pear Tree",0,NULL,"65 Eastwood Road, Ilford",51.5717621,0.1107136
4294,ChIJ1xQTxi-k2EcRJgLDloEWVzk,"Taste Inn",0,NULL,"765-767 High Road, Ilford",51.5656891,0.1047183
4296,ChIJZTzxODqk2EcR-V-ADa7ecQo,"Lynridge Lodge",0,NULL,"52 Eastwood Road, Ilford",51.5706100,0.1104097
4297,ChIJJTOKUDSk2EcR5HdI9eldK2U,"The Lodge",0,NULL,"40 Abbotsford Road, Ilford",51.5601311,0.1140261
4299,ChIJkzM9tecYdkgR9LwuSIsuRLY,"Unity Lodge",0,NULL,"58 Cavell Drive, Enfield",51.6588860,-0.1021666
4300,ChIJeyuOe7cYdkgRllNPPCtMSPQ,"The Ridgeway",0,NULL,"Enders Close, Enfield",51.6653786,-0.1058435
4302,ChIJx8S2Tv4adkgRguN1k1zsORE,"Two Bedroom Apartment in Kentish Town",0,NULL,"Evangelist Road, London",51.5539627,-0.1430360
4307,ChIJ38Ii4AEbdkgROD9pT7bqtss,"Fortess Apartments",0,NULL,"19 Fortess Road, London",51.5529518,-0.1411178
4308,ChIJJRjavfgadkgRzdnDcsuzgrM,"Sardinia Accommodation",0,NULL,"Spectrum House, 32-34 Gordon House Road, London",51.5561485,-0.1484703
4313,ChIJyxiHOlcadkgR6Ab78n0wUb8,"BROOKFIELD MANSIONS",0,NULL,"5 Highgate West Hill, London",51.5615807,-0.1510364
4314,ChIJCxY4BQIbdkgRTZ2VPiy_Gr0,"Sakkson House",0,NULL,"300B Kentish Town Road, London",51.5511589,-0.1404637
4319,ChIJBUNOWf8adkgRisknAJZc9jg,"Grove View Apartments",0,NULL,"Flat 10, Grove View Apartments, Highgate Road, London, NW5 1BE",51.5567017,-0.1459940
4321,ChIJGRsLV1cadkgRmhSI6P6tOd8,"Collaldra School of Writing",0,NULL,"33 Brookfield, Highgate West Hill, London",51.5616646,-0.1527907
4323,ChIJu4lA9QAbdkgREX9HwXzJsN8,"Lupton Guest house",0,NULL,"45 Lupton Street, London",51.5556068,-0.1381386
4365,ChIJo3f6atQadkgR8e0kE98znmo,"Chandos House",4.2,NULL,"2 Queen Anne Street, London",51.5186310,-0.1451182
4366,ChIJu53eRSobdkgRwfFKdBxjsxc,"Fitzrovia Suites",0,NULL,"Nassau Street, London",51.5185204,-0.1388858
4367,ChIJ18eE2CsbdkgRg4AkMgdUejM,"The WestEnd Residences",0,NULL,"Tottenham Mews, London",51.5201569,-0.1370891
4369,ChIJMajV_SsbdkgRq8qM2h0mG6A,"Scala Apartments",0,NULL,"Scala Street, London",51.5200310,-0.1354862
4370,ChIJRbnEldUadkgR0UbAMxMT-B4,"Apartment@ Great Portland street",0,NULL,"89 great Portland street, London",51.5185814,-0.1423363
4371,ChIJVQAcxykbdkgRoJAainoPR3A,"Valet Apartments Fitzrovia",0,NULL,"13A Conway Street Fitzrovia, London",51.5219269,-0.1396925
4372,ChIJGed9ki4bdkgRI_uXbPsokpw,"Oxford Apartments",0,NULL,"3 Huntley Street, London",51.5213356,-0.1329345
4373,ChIJNUs0_CsbdkgR5LBXOpzPAxA,Dali,0,NULL,"2b Scala Street, London",51.5200081,-0.1355573
4374,ChIJcbsI7isbdkgR34UvcP9eK-c,"Stylish Fitzrovia Studios W1",0,NULL,"Goodge Street, London, London",51.5192184,-0.1358901
4375,ChIJpQysSSYbdkgRDNBoVhQHn9I,"Access Accommodation Euston London",0,NULL,"209 North Gower Street, London",51.5268898,-0.1376134
4376,ChIJ5_NIVtYadkgRg9Vl4U-VWiw,"Sofia Apartments - Marylebone",0,NULL,"Sofia House, 59 Devonshire Street (Corner of Devonshire Street and Great Portland Street), London",51.5223465,-0.1438408
4377,ChIJRb0F-i4bdkgRxb5evZZGYxQ,"Arosfa Hotel",4.3,NULL,"83 Gower St, London",51.5222893,-0.1326180
4378,ChIJt_Bc6SobdkgR4LlHFf6C9V0,"The Oxford Circus Penthouses",0,NULL,"36 Eastcastle Street, London",51.5164986,-0.1391001
4379,ChIJ9_TQBSsbdkgRDZD3qTJ2loY,"The Fitrovia Townhouses",0,NULL,"Wells Mews, London",51.5171967,-0.1374457
4380,ChIJKQ3x9S4bdkgRLz7xMw4zGWI,"Garth Hotel",3,NULL,"69 Gower Street, London",51.5219383,-0.1320800
4382,ChIJRXqTJSkbdkgRYQsmHEoeP8c,"Fitzrovia Belle",4.2,NULL,"174 Tottenham Court Road, London",51.5225143,-0.1358208
4383,ChIJ_ZqUeCsbdkgRM4JjmwvVy1M,"The Oxford Circus Residences",0,NULL,"20 Newman Street, Fitzgrovia, London",51.5174828,-0.1355773
4384,ChIJU2x5vicbdkgRQAxgkVLtYX8,"Club Living - Regents Park & Euston Apartments",0,NULL,"23 William Road, London",51.5270653,-0.1394036
4385,ChIJnVUy9C4bdkgR31XBnhBUuyY,"Arran House Hotel",2.9,NULL,"77-79 Gower Street, London",51.5221710,-0.1324872
4386,ChIJacdyXNQadkgRftl35jbbbSA,"Apartment Queen Anne Street",0,NULL,"Queen Anne Street, London",51.5179596,-0.1450664
4387,ChIJF--wXykbdkgRm6BB8q-Q5Uc,"B&B Central London",4.2,NULL,"68 Charlotte Street, London",51.5203094,-0.1364780
4388,ChIJ1UpOcCYbdkgRHDa3zLpaY_E,"Apartment Euston - Cobourg Street",0,NULL,"Flat C, 61 Cobourg Street, London",51.5272827,-0.1357485
4390,ChIJD_XW2NcEdkgRS6oeZ95kXGo,"St James's Hotel",4.5,NULL,"7-8 Park Place, London",51.5061569,-0.1402803
4391,ChIJUcD-3NcEdkgRkzG9rMMCBKE,"The Stafford London",4.8,NULL,"16-18 Saint James's Place, London",51.5057755,-0.1404370
4397,ChIJ4Zux69cEdkgReCzbUHBXVBs,"DUKES Hotel",4.5,NULL,"35 Saint James's Place, London",51.5054054,-0.1393578
4401,ChIJr_4cVy8FdkgRXpqn7k7UTeY,"The Athenaeum Hotel & Residences",4.4,NULL,"116 Piccadilly, London",51.5047150,-0.1475618
4406,ChIJPTReYyUFdkgRFxvvBDglXXE,"Four Seasons Hotel London at Park Lane",4.5,NULL,"Hamilton Place, Park Lane, London",51.5044403,-0.1499110
4409,ChIJPTReYyUFdkgRXxrDPxjNGsM,"InterContinental London Park Lane",4.4,NULL,"Park Lane, London",51.5038605,-0.1501586
4420,ChIJV9OnyCQFdkgRWbLDZd7A8Ng,"COMO The Halkin, London",4.8,NULL,"5-6 Halkin Street, London",51.5008163,-0.1520910
4421,ChIJXX6W2iAFdkgREIjlbrOHCOw,"The Rubens at the Palace",4.2,NULL,"39 Buckingham Palace Road, London",51.4982834,-0.1435481
4423,ChIJ4fry2CAFdkgRDUqvI09T1ck,"Hotel 41",4.6,NULL,"41 Buckingham Palace Road, London",51.4982567,-0.1435733
4424,ChIJD_A-z94EdkgR0PpVUgkpeFo,"Taj 51 Buckingham Gate Suites and Residences",4.6,NULL,"51 Buckingham Gate, London",51.4986763,-0.1373887
4426,ChIJ9xo71t4EdkgRHNBNbrg0qjk,"St. James' Court Hotel",4.3,NULL,"54 Buckingham Gate, London",51.4985886,-0.1371673
4429,ChIJQX1siDgFdkgR4hOX8O0E4HE,"The Wellesley",4.2,NULL,"11 Knightsbridge, London",51.5024719,-0.1537570
4431,ChIJeUeGcS8FdkgRIy6mAsxptX8,"20 Hertford Street",4.3,NULL,"20 Hertford Street, London",51.5053749,-0.1491020
4436,ChIJV8gP0ykFdkgRFEAEHoE1YVk,"The Ritz London",4.2,NULL,"150 Piccadilly, London",51.5069427,-0.1415776
4437,ChIJt9do29cEdkgRff8yB9dZEYw,"St Jamess Hotel and Club - Althoff Hotel Collection",0,NULL,"7-8 Park PlaceMayfair, London, SW1A 1LS",51.5061035,-0.1402995
4438,ChIJaY5m1tcEdkgRDOIE7izNGV4,"Arlington House Apartments",3.7,NULL,"Arlington Street, London",51.5066071,-0.1407908
4440,ChIJoxTphS4FdkgRlo7DD-ny0Mo,"The Punchbowl",4.1,NULL,"41 Farm Street, London",51.5090599,-0.1494350
4442,ChIJ2_19mdYEdkgRoZ6Ys0Mcj7I,"The Lanesborough",4.4,NULL,"Hyde Park Corner, London",51.5024567,-0.1525664
4443,ChIJ9dANmSoFdkgRhpmiNUJ2y4Q,"No.5 Maddox St.",4.5,NULL,"5 Maddox Street, London",51.5134087,-0.1415110
4444,ChIJWUy-ASsFdkgR0IIun53jbgs,"Regent Street Serviced Apartments",0,NULL,"50 Maddox Street, Mayfair, London, London",51.5125313,-0.1439995
4445,ChIJT2v17ygFdkgRUiKc_uP17i8,"The Fox Club",4.3,NULL,"46 Clarges Street, London",51.5064163,-0.1446016
4446,ChIJL5nc3ygFdkgRvflAdMLNe7Q,"Modern Bond Street Apartments",0,NULL,"19 Clarges Street, London",51.5069313,-0.1453761
4448,ChIJKT7UGSkFdkgRzYnds_kfvLE,"Curzon Plaza",3.6,NULL,"56 Curzon Street, London",51.5074463,-0.1451862
4449,ChIJ4_O6T5MSdkgRIHexs30dj3s,"The Bridge Hotel",4,NULL,"Western Avenue, Greenford, London",51.5365219,-0.3454407
4450,ChIJowB_NeoSdkgRxWe38RWuQS0,"Community Road Mental Health Hostel",0,NULL,"50 Community Road, Greenford",51.5394936,-0.3507562
4451,ChIJ26f06PoSdkgRmajni3PvUZc,"H Belhadj",0,NULL,"1206 Greenford Road, London, London-Ealing",51.5477905,-0.3401833
4486,ChIJrz5dF4up2EcROENo4hwIL18,"Oasis J & M",0,NULL,"2 Balder Rise, London",51.4339294,0.0251366
4487,ChIJr8wtjx6q2EcRJbZ_7QOTiSw,"Grove Park London Homestays",0,NULL,"71 Geraint Road, Bromley",51.4280930,0.0187236
4488,ChIJoRPyxB-q2EcRn-aTCZJBTTY,"The Summerfield",0,NULL,"58 - 60, London",51.4301720,0.0214572
4493,ChIJv7y4tN4NdkgRpLBT_sCaW0g,"Lux London Albany Court",0,NULL,"2 Spring Grove Close, London",51.4884377,-0.2867785
4494,ChIJq9wz3XQOdkgRFcLnf-VPPiE,"Ferienwohnungen Region Milano Maritima",0,NULL,"626 Chiswick High Road, London",51.4913177,-0.2825417
4496,ChIJ343M1t4NdkgRe5r3r3j1S3s,"Apple Apartments Kew Bridge",4.3,NULL,"Kew Bridge Court, London",51.4888191,-0.2853887
4499,ChIJww5RL7sHdkgRpzqLnGB-yb4,"The Grange Lodge",0,NULL,"t the Grange, London Rd, Beddington Park, Wallington",51.3720551,-0.1509834
4502,ChIJJ4w-1uQcdkgRob3JzA4qots,"The Old Ship",4,NULL,"2 Sylvester Path, London",51.5458488,-0.0554112
4503,ChIJlc_ZP-IcdkgR52hfB1-VRvw,"Sir John Cass Hall",3.3,NULL,"150 Well Street, London",51.5425453,-0.0482640
4505,ChIJ6xo82focdkgRsEz42Wf5aZU,"Travelodge London Hackney Hotel -",4.2,NULL,"19 Amhurst Road, London",51.5474625,-0.0560650
4506,ChIJd3IK3PocdkgRtc6rhLhF-Hg,"KIP Hotel",3.9,NULL,"2 Aspland Grove, London",51.5475273,-0.0562580
4507,ChIJb2fPW_scdkgRxmt9cg3bqb8,"Dog Villas?......' jason Or Marion",0,NULL,"Bohemia Place, London",51.5474014,-0.0533059
4508,ChIJeUpHnfAcdkgRsSPv1bzcRls,"PROPER T LIVING Ldt.",0,NULL,"3 Atkins Square, Dalston Lane, London",51.5498886,-0.0588456
4509,ChIJSVT_JPocdkgRedMqkghKWxg,"Peabody Pembury Estate Office",0,NULL,"57 Shellness Road, London",51.5511932,-0.0567555
4511,ChIJTx8e6PAcdkgRJMvBvXRjn-Q,"Marden House",0,NULL,"61 Bodney Road, London",51.5504799,-0.0608912
4515,ChIJ8QzFHOIcdkgR9I0ta09Ap6w,"APPARATEMENT LONDRES",0,NULL,"46 Terrace Road, London",51.5415001,-0.0477745
